"regulatoryGene","targetGene","weight"
"SELL","RPS8",0.0122855980630923
"IFNG","SELL",0.0122849140110787
"FCGR3B","CD3E",0.0122828824182481
"ACTN1","IL2RB",0.0122821014569512
"PTPRC","FLNA",0.0122807341655853
"LTB","NOP53",0.0122801581969395
"FCMR","ARHGAP25",0.0122801437707042
"APEX1","MYO1F",0.0122789045361741
"EEF1B2","TIGIT",0.0122776504573521
"CD28","TBX21",0.0122771156599191
"CD5","CD4",0.0122770521001752
"CD69","FCGR3B",0.0122765163523573
"CD28","EEF2",0.0122762273109245
"CD28","CD52",0.012276057189981
"RACK1","SELL",0.0122756541807262
"CD300A","TIGIT",0.0122749308715051
"CD4","GZMH",0.0122738435214644
"BTLA","TIGIT",0.012273459467426
"TOMM7","CD8A",0.0122705520968249
"IL17RA","CD27",0.0122701369995857
"ZNF683","EEF1B2",0.0122676443988283
"CD19","CD8B",0.0122662497558465
"GPR183","IL2RB",0.0122655592476929
"CD28","SELL",0.0122629602585546
"RACK1","GZMB",0.0122621784919089
"RACK1","TIGIT",0.0122614162727116
"NOP53","EEF1B2",0.012260782421183
"ZNF683","CD5",0.0122601816078396
"CD28","ZNF683",0.0122588186882306
"NOP53","FGR",0.0122586975254921
"SELL","EEF1B2",0.0122572729846195
"SELPLG","PRF1",0.0122568106115935
"TOMM7","IL7R",0.0122560375087979
"CD5","TBX21",0.0122556529873891
"CD69","NKG7",0.0122555551611919
"CD14","NKG7",0.0122544019672498
"ITGAM","IFNG",0.0122542833113421
"LGALS1","PRF1",0.0122518848374778
"RSL1D1","CD28",0.0122502187562086
"APEX1","CD4",0.0122488868378427
"CD69","MYO1F",0.0122476491583041
"TIGIT","BIN2",0.0122474126860033
"FCMR","SAMD3",0.0122468430183784
"EMP3","GZMB",0.0122456601453304
"PLEK","NOP53",0.012245274458164
"RPS8","CD3D",0.0122440304713397
"CD27","GZMH",0.0122439062183851
"CD69","SAMD3",0.012243853962583
"EEF2","LGALS1",0.0122434170471365
"RACK1","AIF1",0.0122432204964591
"CD8B","ITGB2",0.0122425805916767
"VCL","PLEK",0.0122421643204212
"BIN2","RSL1D1",0.0122418689309587
"MYO1G","CD3E",0.0122414660144522
"EEF2","PLEK",0.0122403617311642
"S1PR5","FGR",0.0122402041937186
"TOMM7","AIF1",0.012239544089431
"CD300A","CD27",0.0122384811211348
"FLNA","CD3E",0.0122382541221897
"FCMR","FCGR3B",0.012238093642043
"TBX21","FCRL3",0.0122354526471719
"GZMK","ITGB2",0.0122350572940964
"GPR183","EIF3L",0.0122331986829343
"APEX1","GZMK",0.0122326443156951
"SELPLG","GZMB",0.0122316546262942
"LGALS1","GNLY",0.0122311453756298
"ITGAM","GZMH",0.0122310603160655
"TIGIT","CD6",0.0122304536794481
"GZMB","CD69",0.0122294066958737
"FGFBP2","CD300A",0.0122290561714624
"LGALS1","RPS8",0.0122280290669797
"TIGIT","CD8A",0.0122278736392139
"CD4","ACTN1",0.0122268849009936
"LTB","TIGIT",0.0122245167118491
"EIF3L","APEX1",0.0122240691156591
"CTLA4","FCGR3B",0.0122239829718387
"EEF2","MYO1G",0.0122235683857587
"PRF1","FLNA",0.0122234008053966
"CD69","CD3D",0.012223110557688
"FCMR","RPS8",0.0122220393834733
"NKG7","PTPRC",0.0122218147181887
"IL7R","NKG7",0.0122211596742114
"FCRL3","GIMAP5",0.0122211067235963
"CD3G","RACK1",0.0122173436315992
"GIMAP5","RACK1",0.0122171056526812
"ARHGAP25","BTLA",0.0122164832118486
"RSL1D1","CD4",0.0122162608544016
"FGR","PTPRC",0.0122155441948844
"PTPRC","LGALS1",0.01221460808445
"KLRB1","BIN2",0.0122144845817489
"CD19","NPM1",0.0122118068811461
"CD2","SAMD3",0.012209681473549
"FCRL3","S1PR5",0.0122079746908927
"VCL","LGALS1",0.0122079209550334
"EMP3","CD5",0.0122075373016525
"SAMD3","CD14",0.0122059386900451
"RACK1","ACTN1",0.0122047814728279
"IL2RA","TBX21",0.0122036261191635
"SELL","LTB",0.0122031987252652
"CD14","FGFBP2",0.0122025136047372
"EMP3","EEF1B2",0.0122012684690507
"SELPLG","IFNG",0.0122010030641021
"BTLA","CD3E",0.0122004220390916
"AIF1","GPR183",0.0121963478421177
"NPM1","FGFBP2",0.0121928595190065
"RSL1D1","GIMAP5",0.0121920346410659
"GPR183","PRF1",0.0121910466918724
"CD69","CD6",0.0121887445665626
"ZNF683","ARHGAP25",0.0121885427845483
"NPM1","IL17RA",0.0121863308215161
"FGR","LGALS1",0.0121836002923891
"RSL1D1","CTLA4",0.0121829577185232
"BTLA","S1PR5",0.0121825412597569
"CD3G","BIN2",0.0121815086034784
"TOMM7","CD6",0.0121803319405289
"NOP53","PLEK",0.0121799465285294
"IL7R","CD27",0.0121786138340526
"BTLA","ITGB2",0.0121769458676453
"PLEK","CD69",0.012176088911257
"IL7R","CD19",0.0121760143570434
"APEX1","CD5",0.0121759497306505
"APEX1","PRF1",0.0121742146271068
"SELL","CD8B",0.0121739579271032
"NKG7","EEF2",0.012173304266155
"BTLA","SELPLG",0.0121730837108633
"IL17RA","ITGB2",0.012171665988542
"RSL1D1","ZNF683",0.0121713362365826
"MYO1F","TIGIT",0.0121700487942833
"IL2RA","TIGIT",0.0121693435565708
"IL17RA","CD2",0.0121661760492275
"S1PR5","CD14",0.0121658609683305
"S1PR5","VCL",0.0121651346735891
"ITGB2","ZNF683",0.0121641034985213
"CD4","IL17RA",0.0121629117051514
"RPS5","CD28",0.0121629026631478
"ARHGAP25","ITGAM",0.0121627719176333
"ZNF683","BTLA",0.0121584638125305
"ITGAM","TIGIT",0.0121582905864715
"EMP3","SELPLG",0.0121580850963314
"CTLA4","RPS5",0.0121572759864074
"TBX21","ITGB2",0.0121561745115394
"ACTN1","ARHGAP25",0.0121557868779509
"ZNF683","RACK1",0.0121556727459609
"MYO1G","CD8B",0.0121543560939903
"APEX1","TIGIT",0.0121533956645817
"IL2RA","CD2",0.0121531826619257
"CD3E","ACTN1",0.0121525107761727
"GPR183","FCMR",0.0121523890160893
"CD8A","EMP3",0.0121508575484367
"BIN2","EEF2",0.0121490445045578
"FCMR","GZMH",0.0121488801765271
"ITGAM","EEF1B2",0.0121486392309717
"ARHGAP25","ITGB2",0.0121467331573018
"CD19","S1PR5",0.0121465585508406
"GZMB","RACK1",0.0121461948860854
"GPR183","IFNG",0.0121449232378976
"CD3G","ACTN1",0.0121439243630919
"CD8B","CD4",0.0121430824128847
"ITGAM","RPS5",0.0121424685828348
"RPS8","APEX1",0.0121383682246193
"RSL1D1","FCMR",0.0121357729802926
"CD300A","CD28",0.0121343684990464
"IL7R","FLNA",0.01213049362078
"FLNA","CD5",0.0121299674483888
"GZMK","CD69",0.0121293302418716
"CD28","IFNG",0.0121292220936073
"CD8B","TIGIT",0.0121289778210667
"AIF1","FCMR",0.0121289164113862
"CD8B","RACK1",0.0121288400081615
"EEF1B2","ACTN1",0.0121273177311196
"EMP3","BIN2",0.0121233533875875
"ARHGAP25","IL17RA",0.0121225076372522
"CD69","IFNG",0.0121219633709231
"S1PR5","RPS5",0.0121215559764581
"CD6","BTLA",0.0121197329061363
"TIGIT","IFNG",0.0121195944610791
"GPR183","CD52",0.0121195630993896
"CD8B","BIN2",0.0121189080561208
"CTLA4","ZNF683",0.0121177580043342
"CD3G","CD14",0.012117246384028
"PTPRC","RPS5",0.0121098693180076
"EIF3L","IL2RB",0.0121073038974615
"FLNA","EIF3L",0.0121072346807646
"BIN2","CD6",0.0121043308472066
"GPR183","TIGIT",0.0121020211164334
"PLEK","EMP3",0.01210160309423
"GZMK","GIMAP5",0.0121015141494245
"MYO1G","NKG7",0.0121014924333176
"SAMD3","GNLY",0.0121003648113394
"GIMAP5","KLRB1",0.0120999359950897
"TOMM7","FLNA",0.0120998885687457
"SELPLG","CD69",0.0120997114332505
"CTLA4","FCMR",0.0120996912191516
"AIF1","EIF3L",0.0120971725859008
"FCRL3","MYO1G",0.0120965336132928
"EEF1B2","IL17RA",0.0120944752012529
"SELPLG","CTLA4",0.0120942990097997
"CD27","AIF1",0.0120904797256411
"LTB","CD300A",0.0120889879711224
"GNLY","TIGIT",0.0120886234225994
"PRF1","FCRL3",0.0120883483419118
"GPR183","ACTN1",0.0120880943378376
"EMP3","ZNF683",0.0120864655043515
"CD28","GZMH",0.0120856984288999
"RSL1D1","FGFBP2",0.0120852103183877
"CD19","LTB",0.0120821948755771
"CD69","EEF1B2",0.0120814792906223
"TIGIT","IL17RA",0.0120808086579948
"RSL1D1","CD69",0.0120808012435021
"CTLA4","CD3G",0.0120794091611249
"FCGR3B","BIN2",0.0120789124366139
"IL2RA","CD27",0.0120779186073111
"BTLA","PTPRC",0.0120761684918004
"BTLA","CD4",0.0120744675806161
"VCL","TOMM7",0.0120730749372493
"FGR","EMP3",0.0120723115039275
"FCRL3","KLRB1",0.012071894104625
"ITGAM","FCGR3B",0.012071266399578
"NPM1","TOMM7",0.0120706371061739
"ZNF683","CTLA4",0.0120704934843701
"FGFBP2","GZMB",0.0120700079830762
"LTB","TBX21",0.0120697788057696
"KLRB1","NOP53",0.0120697667456452
"CD52","CCR7",0.0120693382244175
"CTLA4","ITGB2",0.0120692242275328
"CD3E","GNLY",0.0120680577185767
"TOMM7","SELL",0.0120678552375076
"IL2RA","IL2RB",0.0120669561827688
"NPM1","ITGAM",0.0120659339907408
"MYO1F","SELL",0.0120659106564833
"GPR183","RPS8",0.0120651783996348
"EEF1B2","IFNG",0.0120650278208756
"ARHGAP25","ZNF683",0.0120619916177467
"MYO1G","EEF2",0.012061725553888
"VCL","SELPLG",0.0120593211260716
"GNLY","SAMD3",0.012057258762269
"SAMD3","EMP3",0.0120570866194013
"CD3G","RPS5",0.0120564524111194
"EIF3L","ACTN1",0.0120559702394059
"S1PR5","CD27",0.0120555551952459
"IL7R","MYO1F",0.0120554472523274
"CD4","MYO1G",0.0120549723643323
"CD28","PTPRC",0.0120498124583138
"FGR","SELL",0.0120497172760433
"CD3G","CTLA4",0.0120489261864701
"IL7R","CD28",0.0120483387927956
"EEF2","CCR7",0.0120483328758132
"SELL","FGR",0.0120482267487129
"APEX1","PTPRC",0.0120460354352488
"MYO1G","TOMM7",0.0120456275584666
"ACTN1","BIN2",0.0120403311170829
"FCMR","EIF3L",0.0120399244255952
"MYO1G","IL2RA",0.0120393692729784
"TOMM7","CD27",0.0120369891716617
"CCR7","CD3E",0.0120357322710152
"CD300A","BTLA",0.0120350460307561
"VCL","IL7R",0.0120348405609924
"LGALS1","IL2RB",0.0120345959619464
"ARHGAP25","NOP53",0.0120345434495715
"APEX1","IL7R",0.0120332309407173
"CD8B","SELPLG",0.0120310656338608
"CD5","IL17RA",0.0120307772281509
"SELL","NOP53",0.012030682124564
"NPM1","CD5",0.0120297366259003
"CD14","CD19",0.0120292604967407
"BTLA","ITGAM",0.0120286381445842
"MYO1G","CD2",0.0120279345888071
"VCL","MYO1G",0.0120278125205647
"GPR183","APEX1",0.0120276786238936
"CD52","EEF1B2",0.0120261970458582
"BTLA","BIN2",0.0120259228759281
"CD19","EEF2",0.0120250287629985
"MYO1G","TIGIT",0.0120241129202655
"RPS5","BIN2",0.0120233810527522
"NOP53","IL7R",0.0120216453054058
"SELPLG","SAMD3",0.0120215416682869
"RACK1","FLNA",0.012020706701773
"FCRL3","NKG7",0.0120197253331926
"TOMM7","GZMK",0.0120169772724629
"FGFBP2","CD14",0.0120163407570375
"TOMM7","CD3E",0.0120161099566623
"TOMM7","SAMD3",0.0120146655017286
"SELL","CD2",0.0120142929990195
"FCMR","CD14",0.0120141447665493
"FGFBP2","LGALS1",0.0120133884878347
"CD6","FCRL3",0.0120132853892491
"SELL","RACK1",0.0120099231454491
"RACK1","SAMD3",0.0120066815112495
"TOMM7","EIF3L",0.0120058512152929
"CD6","FLNA",0.0120056451723399
"MYO1F","FCRL3",0.0120046714066373
"FGFBP2","EEF1B2",0.012003235690831
"EMP3","GZMK",0.0120031645133742
"EMP3","GZMH",0.0120030646871658
"AIF1","CD19",0.0120030348245028
"FCRL3","RPS5",0.0120023502464312
"FCRL3","IL2RB",0.012002188290441
"SELPLG","LTB",0.0120001878302986
"VCL","IFNG",0.0119972481989232
"CD5","EEF2",0.0119967942652232
"TOMM7","IL17RA",0.0119961892052652
"GZMB","AIF1",0.011995136683787
"FCRL3","CD3G",0.0119944659526652
"CD52","FLNA",0.011993905969158
"BTLA","APEX1",0.0119932772990309
"MYO1G","GZMH",0.0119929768185543
"FCMR","PLEK",0.0119920326612099
"MYO1G","RPS8",0.0119896285334999
"TOMM7","PRF1",0.0119884627846123
"FCRL3","CD52",0.0119876825637117
"CD5","NPM1",0.0119867928031415
"IL2RA","CD52",0.0119860295398231
"CD19","SELL",0.0119859389936603
"RSL1D1","CD8A",0.0119847998128338
"GIMAP5","FCGR3B",0.0119839398968122
"S1PR5","RPS8",0.0119832149328197
"TBX21","RSL1D1",0.0119828984858301
"VCL","RSL1D1",0.0119817647697047
"ZNF683","TBX21",0.0119813493038112
"ITGB2","SAMD3",0.0119806138450413
"FCGR3B","IL2RA",0.0119776663747803
"CD69","SELPLG",0.0119768540808617
"IL7R","CD8A",0.0119753487486716
"CCR7","AIF1",0.0119751761219178
"RPS5","PTPRC",0.0119747499812425
"KLRB1","RPS5",0.0119733077712658
"FCMR","IFNG",0.0119728269476597
"GPR183","LTB",0.0119728228338555
"LTB","PLEK",0.0119715107805048
"CD8A","RSL1D1",0.0119703822878102
"CTLA4","VCL",0.0119685452683593
"CTLA4","GNLY",0.0119683319073735
"CD300A","GPR183",0.0119681902283424
"SELL","RPS5",0.0119678683593761
"CD4","CD28",0.0119678328155605
"S1PR5","NPM1",0.0119669263676098
"CD27","ITGB2",0.0119666508319082
"TOMM7","CD4",0.011965603956026
"FCMR","CD3G",0.0119650344335644
"NKG7","CD4",0.0119641011626552
"TBX21","SELL",0.0119640250040084
"EIF3L","CD6",0.0119632822444832
"CD52","TIGIT",0.0119619211520479
"MYO1F","GZMB",0.011961082656017
"MYO1G","CD3D",0.011960864560147
"AIF1","ITGAM",0.0119600846252402
"GPR183","NKG7",0.011959525555549
"CD8B","FLNA",0.011959275331894
"BTLA","FGR",0.0119588467467616
"FCMR","APEX1",0.0119582797901792
"CD69","BTLA",0.0119569870197873
"S1PR5","CD5",0.0119557139389822
"IL2RA","CD3E",0.0119555715404183
"APEX1","NKG7",0.0119534540532859
"CD4","ITGAM",0.0119528053542893
"S1PR5","MYO1G",0.0119514363095055
"IL17RA","CD6",0.0119505414255235
"CD4","IL2RA",0.0119504470261593
"CD19","BIN2",0.0119494477668038
"GPR183","RSL1D1",0.0119493936570105
"FCRL3","BTLA",0.0119490474547207
"CD6","EIF3L",0.011947380428399
"PTPRC","IL17RA",0.0119472099029522
"EMP3","RSL1D1",0.0119443623061268
"CD69","CD5",0.0119430607188453
"ACTN1","ITGAM",0.0119426701766144
"PRF1","CD69",0.0119420096906979
"FCGR3B","GNLY",0.0119413359011652
"MYO1F","RSL1D1",0.0119410729087027
"SELL","BTLA",0.0119406233363947
"CD19","MYO1F",0.0119394067566862
"EMP3","PLEK",0.0119388577670392
"CD8B","PLEK",0.0119382941264221
"VCL","SAMD3",0.011937572685333
"CD300A","CD69",0.0119367698824762
"NPM1","SELL",0.0119354011474036
"CD6","RPS5",0.0119326007492711
"TBX21","BTLA",0.0119309244648613
"ITGB2","CD4",0.011929812896304
"APEX1","S1PR5",0.0119274302550054
"FCRL3","MYO1F",0.0119250228353094
"CD3E","PTPRC",0.0119212370744495
"PRF1","CD19",0.0119212051918228
"KLRB1","TIGIT",0.0119190055771997
"CD5","CD300A",0.011918479751034
"CD19","ITGB2",0.0119183333684317
"ZNF683","IL2RA",0.0119176702058694
"ACTN1","CD52",0.0119125179950863
"VCL","CD3G",0.011911754618734
"IFNG","LTB",0.0119105044807608
"IL17RA","IL2RB",0.0119097110504286
"GZMB","VCL",0.0119089183830273
"VCL","FCGR3B",0.0119073083132796
"EMP3","CD2",0.0119067301449258
"TBX21","GPR183",0.0119063337276737
"LTB","IL2RB",0.011906173695654
"IL2RB","RSL1D1",0.011906148474945
"IL2RA","CD3G",0.011906118412301
"IL17RA","EEF2",0.0119054561193932
"CCR7","LGALS1",0.0119052635060468
"FLNA","CD28",0.0119040833966806
"ZNF683","CD14",0.0119023107792027
"NPM1","LGALS1",0.0119022335877682
"TIGIT","GZMH",0.0119000074513805
"LGALS1","CD3E",0.0118981095602232
"CD69","FGFBP2",0.0118977120585085
"CD5","LGALS1",0.011897000970746
"SAMD3","RACK1",0.0118955656773548
"SAMD3","TBX21",0.0118952346115963
"CD19","PRF1",0.0118942866813559
"CD19","CD52",0.0118940721553286
"CD3E","CD27",0.0118927464460393
"CD4","NOP53",0.0118924617323955
"IFNG","ZNF683",0.011888968553313
"ARHGAP25","LGALS1",0.0118883154286297
"IFNG","IL2RA",0.0118878808207579
"CCR7","RSL1D1",0.0118849176146325
"CD300A","TBX21",0.0118842205142548
"FLNA","IL7R",0.0118799366143798
"SELL","CD28",0.0118766428466589
"CD69","CD14",0.0118745127083942
"CD3D","RSL1D1",0.0118742937337348
"APEX1","AIF1",0.0118736727238985
"IL17RA","PRF1",0.0118726065677973
"FCMR","BTLA",0.0118720134512356
"CD2","CD19",0.0118718543981539
"ARHGAP25","SELL",0.0118716185779081
"FCGR3B","APEX1",0.0118711991874383
"BIN2","ZNF683",0.0118709321349982
"CTLA4","LGALS1",0.0118680374618684
"ITGB2","LGALS1",0.0118672372394143
"CD52","BIN2",0.0118632977293682
"IL17RA","RPS5",0.0118632226807987
"CD14","FLNA",0.0118617526539653
"CTLA4","CD28",0.0118609602598097
"ITGAM","IL2RA",0.011860750765931
"NPM1","CD300A",0.0118579036776662
"LTB","CD8A",0.0118538701032545
"IL17RA","TBX21",0.0118520765685075
"GZMB","EMP3",0.0118514305962163
"ACTN1","CD5",0.0118497116967966
"FLNA","NOP53",0.0118491342770816
"GZMB","EEF1B2",0.0118485573055475
"SELL","CD52",0.0118474821173906
"MYO1G","CD3G",0.0118448492557728
"LGALS1","MYO1G",0.0118448315179503
"APEX1","CTLA4",0.0118444190648682
"CD69","CCR7",0.0118433454840043
"GPR183","CD8A",0.0118419635020857
"GIMAP5","GZMB",0.0118409366984316
"BTLA","CD6",0.0118400435642865
"ZNF683","RPS8",0.0118393299610603
"NPM1","EEF2",0.0118391974459888
"CD3D","NPM1",0.0118382406078508
"SAMD3","APEX1",0.0118369872014492
"CD4","CD52",0.0118362054700472
"GIMAP5","RSL1D1",0.0118345346635155
"CD5","EMP3",0.0118341168493565
"NPM1","ITGB2",0.011830115218016
"SELPLG","TBX21",0.0118263917080434
"ZNF683","MYO1F",0.0118235164438543
"FCRL3","RACK1",0.0118214475807512
"NOP53","CD3G",0.0118184179745731
"PRF1","RSL1D1",0.0118177845059006
"GPR183","IL7R",0.0118170312103547
"IL17RA","CD3G",0.0118160867592685
"ACTN1","TBX21",0.0118137721749965
"MYO1F","CD27",0.0118112429070255
"CD3G","APEX1",0.0118107961771406
"BTLA","CD3G",0.0118100354177531
"SELPLG","TIGIT",0.0118079401089616
"GIMAP5","BTLA",0.0118078152298494
"LTB","ITGAM",0.0118071174432567
"CTLA4","CD52",0.0118071139249408
"CCR7","FLNA",0.0118056833101451
"LGALS1","EEF2",0.011803130085758
"ZNF683","FCGR3B",0.0118026821917013
"GIMAP5","VCL",0.0118021468022292
"BIN2","BTLA",0.011800819764053
"BTLA","CD300A",0.011800219063318
"CD4","CD3D",0.0117986879179963
"TOMM7","FGR",0.0117984999383633
"FCMR","CD8B",0.0117981810920123
"BTLA","IFNG",0.011797602008535
"PLEK","RACK1",0.0117950336029361
"ACTN1","RACK1",0.0117937262142636
"PLEK","RPS5",0.011791379835864
"FLNA","RPS8",0.0117913728707229
"GNLY","CD4",0.0117913222284361
"VCL","CD6",0.0117892818085254
"ITGAM","PTPRC",0.0117892226696765
"RSL1D1","VCL",0.0117879130585983
"MYO1G","FGR",0.0117869368591458
"GZMB","FLNA",0.0117861012372093
"EEF2","EMP3",0.0117852093731647
"RACK1","CCR7",0.0117851840944724
"CD300A","RPS5",0.0117840793636605
"IL2RA","GNLY",0.011783779838307
"NPM1","SAMD3",0.0117825289563763
"GIMAP5","CD8A",0.0117796568164207
"TIGIT","CD52",0.01177740873844
"RPS5","GPR183",0.0117763418184595
"IFNG","PTPRC",0.0117750071243889
"FCRL3","CD27",0.0117720478136148
"VCL","ITGB2",0.0117717659382817
"LGALS1","KLRB1",0.0117709292146763
"EMP3","KLRB1",0.011770586256271
"RSL1D1","CD3D",0.0117697668837165
"IFNG","ITGB2",0.0117695415015327
"CD69","NOP53",0.0117689753412497
"IFNG","RPS8",0.0117687472783896
"CD4","RACK1",0.0117666747402526
"MYO1G","IL17RA",0.0117664622785595
"ARHGAP25","RPS5",0.0117640624083854
"FCGR3B","EEF2",0.0117640040855238
"GPR183","CD3D",0.0117639031712611
"LTB","NPM1",0.0117618031696501
"CD3D","CD14",0.0117616563891729
"CD14","IL2RA",0.011761598084444
"BIN2","CD2",0.0117598561441701
"S1PR5","CD19",0.0117584754533724
"ITGAM","TBX21",0.0117583392247168
"TOMM7","MYO1F",0.011757561979877
"EMP3","CD52",0.0117565993009739
"CD28","TIGIT",0.0117555649791449
"SAMD3","CD2",0.011755228466321
"GIMAP5","LGALS1",0.0117540213155238
"LTB","PTPRC",0.0117511507549698
"FCGR3B","SELPLG",0.0117494977578587
"TIGIT","FLNA",0.011749207212643
"ACTN1","FGR",0.0117484616492263
"EEF1B2","FCRL3",0.0117459279794969
"FLNA","CD27",0.0117438987569406
"NPM1","GZMK",0.011742713245098
"FLNA","CD69",0.0117403976848355
"VCL","GZMK",0.0117395283932272
"CCR7","PLEK",0.0117394062587711
"VCL","ARHGAP25",0.0117387639333452
"ZNF683","NOP53",0.0117379907521049
"BIN2","CD3E",0.0117368107170624
"TIGIT","ITGAM",0.0117361239927617
"BIN2","PRF1",0.0117306055744951
"KLRB1","EMP3",0.0117301268955403
"CD8B","FCGR3B",0.0117293067083783
"CD4","CCR7",0.0117288447903226
"SELPLG","TOMM7",0.0117287629629273
"GIMAP5","PRF1",0.0117286231858894
"GPR183","KLRB1",0.0117285026034928
"CD300A","CD19",0.0117282713582173
"BIN2","CD69",0.0117280152543827
"EMP3","APEX1",0.0117269355297601
"CD69","IL2RB",0.0117252996687491
"SELPLG","CCR7",0.0117242742663926
"FCGR3B","CD69",0.0117224328327983
"MYO1F","GPR183",0.0117214198475451
"IL17RA","IFNG",0.0117203701045596
"ACTN1","GPR183",0.0117190004026119
"BIN2","EIF3L",0.0117168573879423
"ZNF683","NPM1",0.0117165140269752
"CD69","ACTN1",0.0117163973401075
"S1PR5","IFNG",0.011715875736757
"SELL","CCR7",0.0117149527814964
"CTLA4","CD3D",0.0117102072642415
"S1PR5","FCMR",0.0117094351414658
"CD69","EIF3L",0.0117080165917956
"SELL","FCRL3",0.0117071331512403
"NKG7","FCGR3B",0.0117068797159966
"CD2","CD4",0.0117048543100861
"FCGR3B","MYO1F",0.0117016673915347
"CD3G","GPR183",0.011701473852755
"KLRB1","GPR183",0.0117002331647416
"VCL","TBX21",0.0116998743658636
"SELPLG","CD52",0.0116991709588174
"MYO1F","CD19",0.0116984744626762
"FGFBP2","FCMR",0.0116972116561795
"FCGR3B","CD3G",0.0116956877886535
"FLNA","BIN2",0.0116953765809031
"LTB","CD3E",0.0116953276234239
"ACTN1","SELPLG",0.0116935899457101
"CD300A","NPM1",0.0116933313517819
"CD4","CD6",0.0116931126247925
"FCGR3B","CD14",0.0116907648163179
"IL2RA","FCRL3",0.0116898704759037
"FCRL3","SELL",0.0116896562781657
"FCRL3","FCGR3B",0.0116894100141767
"SELPLG","MYO1G",0.0116888072715458
"CD8B","EEF2",0.0116873613307464
"CD28","FLNA",0.0116864505866545
"MYO1F","APEX1",0.0116857306213271
"BTLA","RPS8",0.0116841411659814
"CD28","PLEK",0.0116801974519125
"FCMR","RSL1D1",0.0116789760790361
"APEX1","BIN2",0.0116784586506538
"PTPRC","EMP3",0.011677134338348
"APEX1","TBX21",0.0116730498293272
"FLNA","GNLY",0.0116713111437836
"CD69","ARHGAP25",0.0116710931575166
"ZNF683","IFNG",0.0116699256734507
"SELPLG","CD8B",0.0116692681139593
"ITGAM","GIMAP5",0.0116688449457329
"MYO1G","AIF1",0.0116688422109953
"FCRL3","CD3E",0.0116673224566869
"GPR183","LGALS1",0.0116645750012736
"TIGIT","CD19",0.0116637511330277
"BIN2","CD8B",0.011663237060319
"IL17RA","CD8B",0.0116624994079784
"MYO1F","CCR7",0.0116623969953319
"SELPLG","CD3G",0.011661889689764
"FLNA","EEF1B2",0.0116613183939835
"IL7R","APEX1",0.0116597087301506
"GPR183","ARHGAP25",0.0116590054867685
"CD3D","GPR183",0.0116588713221715
"VCL","RPS8",0.011657599385917
"EMP3","CD3D",0.0116573799294474
"CD4","ZNF683",0.0116562148370394
"CD5","SELL",0.0116558182656569
"EMP3","IFNG",0.0116554540420226
"EMP3","CD3E",0.0116531201870673
"EMP3","NOP53",0.0116520510966106
"EIF3L","CD69",0.0116505797420473
"SELL","S1PR5",0.0116500279255028
"RPS8","ITGB2",0.0116499755296236
"BIN2","NPM1",0.011647740394265
"KLRB1","VCL",0.0116453168887969
"SELPLG","ZNF683",0.0116449597658947
"GZMB","FCMR",0.0116448157547069
"TIGIT","GIMAP5",0.0116443474446123
"SELL","PLEK",0.0116435476249595
"SAMD3","ACTN1",0.0116411942159518
"VCL","CD300A",0.0116388558116332
"BTLA","ARHGAP25",0.0116369782165609
"FGR","FLNA",0.0116363435498219
"TIGIT","MYO1F",0.0116356028301547
"CD69","FCRL3",0.0116348955990262
"GIMAP5","FCRL3",0.0116346128700344
"NPM1","FCMR",0.0116341481095026
"AIF1","PTPRC",0.0116315098404842
"FCGR3B","AIF1",0.0116305290519431
"AIF1","ZNF683",0.0116289315836345
"LGALS1","GIMAP5",0.0116287563100717
"ZNF683","GNLY",0.0116268198498182
"IL2RA","ACTN1",0.0116255018542358
"EMP3","FGFBP2",0.0116245308061377
"ITGAM","SAMD3",0.0116238101124269
"EMP3","CD8A",0.0116220025707302
"ACTN1","RPS5",0.011619519714479
"FLNA","FCRL3",0.0116186786646398
"KLRB1","FCRL3",0.0116171807221887
"CD300A","APEX1",0.011616451420247
"RSL1D1","SELL",0.0116159340139817
"BIN2","CD28",0.0116145257944463
"GNLY","FLNA",0.011612974323171
"SAMD3","NPM1",0.011612807759419
"GIMAP5","ITGB2",0.0116125206988081
"TBX21","CD19",0.0116117658127242
"FCRL3","IL7R",0.0116102479548331
"IL2RA","GZMB",0.0116083900043741
"RSL1D1","GZMB",0.0116072102304858
"FLNA","IL17RA",0.0116022684688933
"CTLA4","RSL1D1",0.0116017316339948
"LGALS1","ITGAM",0.011599840882949
"RSL1D1","CD3E",0.0115982251457517
"IL2RA","RPS5",0.0115967055464059
"BIN2","CD4",0.0115954156753359
"LGALS1","RSL1D1",0.0115950179058577
"TBX21","CD5",0.0115928979854566
"CTLA4","CCR7",0.0115925344671661
"FCGR3B","GZMH",0.0115914277557053
"FLNA","PRF1",0.0115893083769296
"PLEK","CD28",0.0115878081051586
"CD6","LGALS1",0.0115849249425272
"GIMAP5","CD6",0.0115837496434233
"TOMM7","IFNG",0.011583612485902
"IL17RA","CD3D",0.0115826187056896
"APEX1","CD3G",0.0115798711827899
"CTLA4","MYO1G",0.0115796270313416
"APEX1","SELL",0.0115764769288665
"NPM1","CD3D",0.011575198306179
"CD4","CD2",0.0115750916625993
"CD4","CD8B",0.0115738325548245
"SAMD3","SELL",0.0115735838015726
"CD4","EIF3L",0.0115713874912929
"FCGR3B","CD8A",0.0115703745983105
